Wikidata_URI15,id,album,artist,date,rating,DBpedia_URI,label,DBpedia_URI15,YAGO_URI15
http://www.wikidata.org/entity/Q3031835,248,Electric Dirt,Levon Helm,30-Jun-09,84,http://dbpedia.org/resource/Electric_Dirt,good,http://dbpedia.org/resource/Electric_Dirt,http://yago-knowledge.org/resource/Electric_Dirt
http://www.wikidata.org/entity/Q1617282,249,Extraordinary Machine,Fiona Apple,4-Oct-05,84,http://dbpedia.org/resource/Extraordinary_Machine,good,http://dbpedia.org/resource/Extraordinary_Machine,http://yago-knowledge.org/resource/Extraordinary_Machine
http://www.wikidata.org/entity/Q1394445,250,Fall Be Kind [EP],Animal Collective,15-Dec-09,84,http://dbpedia.org/resource/Fall_Be_Kind,good,http://dbpedia.org/resource/Fall_Be_Kind,http://yago-knowledge.org/resource/Fall_Be_Kind
http://www.wikidata.org/entity/Q1400975,251,Feels,Animal Collective,18-Oct-05,84,http://dbpedia.org/resource/Feels,good,http://dbpedia.org/resource/Feels,http://yago-knowledge.org/resource/Feels
http://www.wikidata.org/entity/Q5505650,252,From The Forest To The Sea,Southeast Engine,17-Feb-09,84,http://dbpedia.org/resource/From_the_Forest_to_the_Sea,good,http://dbpedia.org/resource/From_the_Forest_to_the_Sea,http://yago-knowledge.org/resource/From_the_Forest_to_the_Sea
http://www.wikidata.org/entity/Q2370606,253,Ga Ga Ga Ga Ga,Spoon,10-Jul-07,84,http://dbpedia.org/resource/Ga_Ga_Ga_Ga_Ga,good,http://dbpedia.org/resource/Ga_Ga_Ga_Ga_Ga,http://yago-knowledge.org/resource/Ga_Ga_Ga_Ga_Ga
http://www.wikidata.org/entity/Q1503114,254,Geogaddi,Boards of Canada,19-Feb-02,84,http://dbpedia.org/resource/Geogaddi,good,http://dbpedia.org/resource/Geogaddi,http://yago-knowledge.org/resource/Geogaddi
http://www.wikidata.org/entity/Q5554056,255,Get Off On The Pain,Gary Allan,9-Mar-10,84,http://dbpedia.org/resource/Get_Off_on_the_Pain,good,http://dbpedia.org/resource/Get_Off_on_the_Pain,http://yago-knowledge.org/resource/Get_Off_on_the_Pain
http://www.wikidata.org/entity/Q5557442,256,Ghosts Of The Great Highway,Sun Kil Moon,4-Nov-03,84,http://dbpedia.org/resource/Ghosts_of_the_Great_Highway,good,http://dbpedia.org/resource/Ghosts_of_the_Great_Highway,http://yago-knowledge.org/resource/Ghosts_of_the_Great_Highway
http://www.wikidata.org/entity/Q5562714,257,Gimme Fiction,Spoon,10-May-05,84,http://dbpedia.org/resource/Gimme_Fiction,good,http://dbpedia.org/resource/Gimme_Fiction,http://yago-knowledge.org/resource/Gimme_Fiction
http://www.wikidata.org/entity/Q13034702,258,Hell On Heels,Pistol Annies,23-Aug-11,84,http://dbpedia.org/resource/Hell_on_Heels,good,http://dbpedia.org/resource/Hell_on_Heels,http://yago-knowledge.org/resource/Hell_on_Heels
http://www.wikidata.org/entity/Q3796627,259,Imidiwan: Companions,Tinariwen,29-Jun-09,84,http://dbpedia.org/resource/Imidiwan,good,http://dbpedia.org/resource/Imidiwan,http://yago-knowledge.org/resource/Imidiwan
http://www.wikidata.org/entity/Q2549070,260,Ire Works,The Dillinger Escape Plan,13-Nov-07,84,http://dbpedia.org/resource/Ire_Works,good,http://dbpedia.org/resource/Ire_Works,http://yago-knowledge.org/resource/Ire_Works
http://www.wikidata.org/entity/Q1728779,261,Kaputt,Destroyer,25-Jan-11,84,http://dbpedia.org/resource/Kaputt_(album),good,http://dbpedia.org/resource/Kaputt_(album),http://yago-knowledge.org/resource/Kaputt_(album)
http://www.wikidata.org/entity/Q6531501,262,Lesser Matters,The Radio Dept.,30-Aug-04,84,http://dbpedia.org/resource/Lesser_Matters,good,http://dbpedia.org/resource/Lesser_Matters,http://yago-knowledge.org/resource/Lesser_Matters
http://www.wikidata.org/entity/Q920503,263,Lift Your Skinny Fists Like Antennas to Heaven,Godspeed You! Black Emperor,12-Sep-00,84,http://dbpedia.org/resource/Lift_Your_Skinny_Fists_Like_Antennas_to_Heaven,good,http://dbpedia.org/resource/Lift_Your_Skinny_Fists_Like_Antennas_to_Heaven,http://yago-knowledge.org/resource/Lift_Your_Skinny_Fists_Like_Antennas_to_Heaven
http://www.wikidata.org/entity/Q3259840,264,Lost And Safe,The Books,5-Apr-05,84,http://dbpedia.org/resource/Lost_and_Safe,good,http://dbpedia.org/resource/Lost_and_Safe,
http://www.wikidata.org/entity/Q9028412,265,Mar Dulce,Bajofondo,15-Jul-08,84,http://dbpedia.org/resource/Mar_Dulce_(album),good,http://dbpedia.org/resource/Mar_Dulce_(album),http://yago-knowledge.org/resource/Mar_Dulce_(album)
http://www.wikidata.org/entity/Q6888551,266,Modern Apprentice,Ikara Colt,7-Jun-04,84,http://dbpedia.org/resource/Modern_Apprentice,good,http://dbpedia.org/resource/Modern_Apprentice,http://yago-knowledge.org/resource/Modern_Apprentice
http://www.wikidata.org/entity/Q3327714,267,Multiply,Jamie Lidell,28-Jun-05,84,http://dbpedia.org/resource/Multiply_Additions,good,http://dbpedia.org/resource/Multiply_Additions,http://yago-knowledge.org/resource/Multiply_Additions
http://www.wikidata.org/entity/Q6944750,268,Mwng,Super Furry Animals,20-Jun-00,84,http://dbpedia.org/resource/Mwng,good,http://dbpedia.org/resource/Mwng,http://yago-knowledge.org/resource/Mwng
http://www.wikidata.org/entity/Q568806,269,Nixon,Lambchop,8-Feb-00,84,http://dbpedia.org/resource/Nixon_(album),good,http://dbpedia.org/resource/Nixon_(album),http://yago-knowledge.org/resource/Nixon_(album)
http://www.wikidata.org/entity/Q7072784,270,ONoffON,Mission of Burma,4-May-04,84,http://dbpedia.org/resource/ONoffON,good,http://dbpedia.org/resource/ONoffON,http://yago-knowledge.org/resource/ONoffON
http://www.wikidata.org/entity/Q7084815,271,Old Ramon,Red House Painters,10-Apr-01,84,http://dbpedia.org/resource/Old_Ramon,good,http://dbpedia.org/resource/Old_Ramon,http://yago-knowledge.org/resource/Old_Ramon
http://www.wikidata.org/entity/Q3887446,272,Our Endless Numbered Days,Iron & Wine,23-Mar-04,84,http://dbpedia.org/resource/Our_Endless_Numbered_Days,good,http://dbpedia.org/resource/Our_Endless_Numbered_Days,http://yago-knowledge.org/resource/Our_Endless_Numbered_Days
http://www.wikidata.org/entity/Q7229077,273,Pop Tune,Shonen Knife,12-Jun-12,84,http://dbpedia.org/resource/Pop_Tune,good,http://dbpedia.org/resource/Pop_Tune,http://yago-knowledge.org/resource/Pop_Tune
http://www.wikidata.org/entity/Q7387303,274,S.T.R.E.E.T. D.A.D.,Out Hud,19-Nov-02,84,http://dbpedia.org/resource/S.T.R.E.E.T._D.A.D.,good,http://dbpedia.org/resource/S.T.R.E.E.T._D.A.D.,http://yago-knowledge.org/resource/S.T.R.E.E.T._D.A.D.
http://www.wikidata.org/entity/Q7443165,275,Second Chance,El DeBarge,30-Nov-10,84,http://dbpedia.org/resource/Second_Chance_(album),good,http://dbpedia.org/resource/Second_Chance_(album),http://yago-knowledge.org/resource/Second_Chance_(album)
http://www.wikidata.org/entity/Q261055,276,Serena-Maneesh,Serena-Maneesh,9-May-06,84,http://dbpedia.org/resource/Serena_Maneesh_(album),good,http://dbpedia.org/resource/Serena_Maneesh_(album),http://yago-knowledge.org/resource/Serena_Maneesh_(album)
http://www.wikidata.org/entity/Q7560323,277,Sometimes the Blues is Just a Passing Bird,The Tallest Man on Earth,9-Nov-10,84,http://dbpedia.org/resource/Sometimes_the_Blues_Is_Just_a_Passing_Bird,good,http://dbpedia.org/resource/Sometimes_the_Blues_Is_Just_a_Passing_Bird,
http://www.wikidata.org/entity/Q7632416,278,Suburbia I've Given You All and Now I'm Nothing,The Wonder Years,14-Jun-11,84,http://dbpedia.org/resource/Suburbia_I've_Given_You_All_and_Now_I'm_Nothing,good,http://dbpedia.org/resource/Suburbia_I've_Given_You_All_and_Now_I'm_Nothing,
,279,Sugar Mountain: Live At Canterbury House 1968,Neil Young,20-Nov-08,84,http://dbpedia.org/resource/Sugar_Mountain_%E2%80%93_Live_at_Canterbury_House_1968,good,http://dbpedia.org/resource/Sugar_Mountain_ñ_Live_at_Canterbury_House_1968,
http://www.wikidata.org/entity/Q1330456,280,Takk...,Sigur R√≥s,13-Sep-05,84,http://dbpedia.org/resource/Takk...,good,http://dbpedia.org/resource/Takk...,http://yago-knowledge.org/resource/Takk...
http://www.wikidata.org/entity/Q7686566,281,Tarot Sport,Fuck Buttons,20-Oct-09,84,http://dbpedia.org/resource/Tarot_Sport,good,http://dbpedia.org/resource/Tarot_Sport,http://yago-knowledge.org/resource/Tarot_Sport
http://www.wikidata.org/entity/Q7699324,282,Ten Stories,mewithoutYou,15-May-12,84,http://dbpedia.org/resource/Ten_Stories,good,http://dbpedia.org/resource/Ten_Stories,http://yago-knowledge.org/resource/Ten_Stories
http://www.wikidata.org/entity/Q1417942,283,Tha Carter III,Lil Wayne,10-Jun-08,84,http://dbpedia.org/resource/Tha_Carter_III,good,http://dbpedia.org/resource/Tha_Carter_III,http://yago-knowledge.org/resource/Tha_Carter_III
http://www.wikidata.org/entity/Q10695401,284,The Beginning Stages Of...,The Polyphonic Spree,4-Jun-02,84,http://dbpedia.org/resource/The_Beginning_Stages_of...,good,http://dbpedia.org/resource/The_Beginning_Stages_of...,http://yago-knowledge.org/resource/The_Beginning_Stages_of...
http://www.wikidata.org/entity/Q3986037,285,"The Body, The Blood, The Machine",The Thermals,22-Aug-06,84,"http://dbpedia.org/resource/The_Body,_the_Blood,_the_Machine",good,"http://dbpedia.org/resource/The_Body,_the_Blood,_the_Machine","http://yago-knowledge.org/resource/The_Body,_the_Blood,_the_Machine"
http://www.wikidata.org/entity/Q1644314,286,The Crane Wife,The Decemberists,3-Oct-06,84,http://dbpedia.org/resource/The_Crane_Wife,good,http://dbpedia.org/resource/The_Crane_Wife,http://yago-knowledge.org/resource/The_Crane_Wife
http://www.wikidata.org/entity/Q976413,287,The Evening Of My Best Day,Rickie Lee Jones,7-Oct-03,84,http://dbpedia.org/resource/The_Evening_of_My_Best_Day,good,http://dbpedia.org/resource/The_Evening_of_My_Best_Day,http://yago-knowledge.org/resource/The_Evening_of_My_Best_Day
http://www.wikidata.org/entity/Q7733972,288,The Fine Art of Self-Destruction,Jesse Malin,28-Jan-03,84,http://dbpedia.org/resource/The_Fine_Art_of_Self_Destruction,good,http://dbpedia.org/resource/The_Fine_Art_of_Self_Destruction,http://yago-knowledge.org/resource/The_Fine_Art_of_Self_Destruction
http://www.wikidata.org/entity/Q6581895,289,The Pretty Toney Album,Ghostface Killah,20-Apr-04,84,http://dbpedia.org/resource/The_Pretty_Toney_Album,good,http://dbpedia.org/resource/The_Pretty_Toney_Album,http://yago-knowledge.org/resource/The_Pretty_Toney_Album
http://www.wikidata.org/entity/Q7761726,290,The Royal Society,The Eighties Matchbox B-Line Disaster,25-Oct-04,84,http://dbpedia.org/resource/The_Royal_Society_(album),good,http://dbpedia.org/resource/The_Royal_Society_(album),http://yago-knowledge.org/resource/The_Royal_Society_(album)
http://www.wikidata.org/entity/Q3989237,291,The Shepherd's Dog,Iron & Wine,25-Sep-07,84,http://dbpedia.org/resource/The_Shepherd's_Dog,good,http://dbpedia.org/resource/The_Shepherd's_Dog,http://yago-knowledge.org/resource/The_Shepherd's_Dog
http://www.wikidata.org/entity/Q7764895,292,The Smell Of Our Own,The Hidden Cameras,6-May-03,84,http://dbpedia.org/resource/The_Smell_of_Our_Own,good,http://dbpedia.org/resource/The_Smell_of_Our_Own,http://yago-knowledge.org/resource/The_Smell_of_Our_Own
http://www.wikidata.org/entity/Q7772751,293,The Violet Hour,The Clientele,8-Jul-03,84,http://dbpedia.org/resource/The_Violet_Hour_(album),good,http://dbpedia.org/resource/The_Violet_Hour_(album),http://yago-knowledge.org/resource/The_Violet_Hour_(album)
http://www.wikidata.org/entity/Q7783427,294,These Were The Earlies,The Earlies,25-Oct-05,84,http://dbpedia.org/resource/These_Were_the_Earlies,good,http://dbpedia.org/resource/These_Were_the_Earlies,http://yago-knowledge.org/resource/These_Were_the_Earlies
http://www.wikidata.org/entity/Q2620579,295,This Is Happening,LCD Soundsystem,18-May-10,84,http://dbpedia.org/resource/This_Is_Happening,good,http://dbpedia.org/resource/This_Is_Happening,http://yago-knowledge.org/resource/This_Is_Happening
http://www.wikidata.org/entity/Q7836919,296,Treats,Sleigh Bells,1-Jun-10,84,http://dbpedia.org/resource/Treats_(album),good,http://dbpedia.org/resource/Treats_(album),http://yago-knowledge.org/resource/Treats_(album)
http://www.wikidata.org/entity/Q17145507,297,Tronic,Black Milk,28-Oct-08,84,http://dbpedia.org/resource/Tronic,good,http://dbpedia.org/resource/Tronic,http://yago-knowledge.org/resource/Tronic
http://www.wikidata.org/entity/Q1304467,298,UGK 4 Life,UGK,31-Mar-09,84,http://dbpedia.org/resource/UGK_4_Life,good,http://dbpedia.org/resource/UGK_4_Life,
http://www.wikidata.org/entity/Q1539974,299,Veni Vidi Vicious,The Hives,30-Apr-02,84,http://dbpedia.org/resource/Veni_Vidi_Vicious,good,http://dbpedia.org/resource/Veni_Vidi_Vicious,http://yago-knowledge.org/resource/Veni_Vidi_Vicious
http://www.wikidata.org/entity/Q3854963,300,Wake Up The Nation,Paul Weller,1-Jun-10,84,http://dbpedia.org/resource/Wake_Up_the_Nation,good,http://dbpedia.org/resource/Wake_Up_the_Nation,http://yago-knowledge.org/resource/Wake_Up_the_Nation
http://www.wikidata.org/entity/Q1934974,301,We Love Life,Pulp,20-Aug-02,84,http://dbpedia.org/resource/We_Love_Life,good,http://dbpedia.org/resource/We_Love_Life,http://yago-knowledge.org/resource/We_Love_Life
http://www.wikidata.org/entity/Q8026264,302,Winter Hymn Country Hymn Secret Hymn,Do Make Say Think,7-Oct-03,84,http://dbpedia.org/resource/Winter_Hymn_Country_Hymn_Secret_Hymn,good,http://dbpedia.org/resource/Winter_Hymn_Country_Hymn_Secret_Hymn,http://yago-knowledge.org/resource/Winter_Hymn_Country_Hymn_Secret_Hymn
http://www.wikidata.org/entity/Q8054913,303,Yonder Is The Clock,The Felice Brothers,7-Apr-09,84,http://dbpedia.org/resource/Yonder_Is_the_Clock,good,http://dbpedia.org/resource/Yonder_Is_the_Clock,http://yago-knowledge.org/resource/Yonder_Is_the_Clock
http://www.wikidata.org/entity/Q915815,304,Yoshimi Battles The Pink Robots,The Flaming Lips,16-Jul-02,84,http://dbpedia.org/resource/Yoshimi_Battles_the_Pink_Robots,good,http://dbpedia.org/resource/Yoshimi_Battles_the_Pink_Robots,http://yago-knowledge.org/resource/Yoshimi_Battles_the_Pink_Robots
http://www.wikidata.org/entity/Q4655586,305,A Boot And A Shoe,Sam Phillips,27-Apr-04,83,http://dbpedia.org/resource/A_Boot_and_a_Shoe,good,http://dbpedia.org/resource/A_Boot_and_a_Shoe,
http://www.wikidata.org/entity/Q2455341,306,American Gangster,Jay-Z,6-Nov-07,83,http://dbpedia.org/resource/American_Gangster_(album),good,http://dbpedia.org/resource/American_Gangster_(album),http://yago-knowledge.org/resource/American_Gangster_(album)
http://www.wikidata.org/entity/Q568541,307,Andorra,Caribou,21-Aug-07,83,http://dbpedia.org/resource/Andorra_(album),good,http://dbpedia.org/resource/Andorra_(album),http://yago-knowledge.org/resource/Andorra_(album)
http://www.wikidata.org/entity/Q2858487,308,Apologies To The Queen Mary,Wolf Parade,27-Sep-05,83,http://dbpedia.org/resource/Apologies_to_the_Queen_Mary,good,http://dbpedia.org/resource/Apologies_to_the_Queen_Mary,http://yago-knowledge.org/resource/Apologies_to_the_Queen_Mary
http://www.wikidata.org/entity/Q2882429,309,Bang Bang Rock & Roll,Art Brut,9-May-06,83,http://dbpedia.org/resource/Bang_Bang_Rock_&_Roll,good,http://dbpedia.org/resource/Bang_Bang_Rock_&_Roll,http://yago-knowledge.org/resource/Bang_Bang_Rock_&_Roll
http://www.wikidata.org/entity/Q4922092,310,Black Up,Shabazz Palaces,28-Jun-11,83,http://dbpedia.org/resource/Black_Up,good,http://dbpedia.org/resource/Black_Up,http://yago-knowledge.org/resource/Black_Up
http://www.wikidata.org/entity/Q1765505,311,Blackjazz,Shining,2-Feb-10,83,http://dbpedia.org/resource/Blackjazz,good,http://dbpedia.org/resource/Blackjazz,http://yago-knowledge.org/resource/Blackjazz
http://www.wikidata.org/entity/Q4929873,312,Blue Sky Noise,Circa Survive,20-Apr-10,83,http://dbpedia.org/resource/Blue_Sky_Noise,good,http://dbpedia.org/resource/Blue_Sky_Noise,http://yago-knowledge.org/resource/Blue_Sky_Noise
http://www.wikidata.org/entity/Q4967432,313,Bright Ideas,Portastatic,23-Aug-05,83,http://dbpedia.org/resource/Bright_Ideas,good,http://dbpedia.org/resource/Bright_Ideas,http://yago-knowledge.org/resource/Bright_Ideas
http://www.wikidata.org/entity/Q4967523,314,Brighter Than Creation's Dark,Drive-By Truckers,22-Jan-08,83,http://dbpedia.org/resource/Brighter_Than_Creation's_Dark,good,http://dbpedia.org/resource/Brighter_Than_Creation's_Dark,http://yago-knowledge.org/resource/Brighter_Than_Creation's_Dark
http://www.wikidata.org/entity/Q3658302,315,Carboniferous,Zu,17-Feb-09,83,http://dbpedia.org/resource/Carboniferous_(album),good,http://dbpedia.org/resource/Carboniferous_(album),http://yago-knowledge.org/resource/Carboniferous_(album)
http://www.wikidata.org/entity/Q756219,316,Celebration Rock,Japandroids,5-Jun-12,83,http://dbpedia.org/resource/Celebration_Rock,good,http://dbpedia.org/resource/Celebration_Rock,http://yago-knowledge.org/resource/Celebration_Rock
http://www.wikidata.org/entity/Q5090427,317,Chemical Warfare,The Alchemist,7-Jul-09,83,http://dbpedia.org/resource/Chemical_Warfare_(album),good,http://dbpedia.org/resource/Chemical_Warfare_(album),http://yago-knowledge.org/resource/Chemical_Warfare_(album)
http://www.wikidata.org/entity/Q5151362,318,Come to Where I'm From,Joseph Arthur,11-Apr-00,83,http://dbpedia.org/resource/Come_to_Where_I'm_From,good,http://dbpedia.org/resource/Come_to_Where_I'm_From,http://yago-knowledge.org/resource/Come_to_Where_I'm_From
http://www.wikidata.org/entity/Q5165841,319,Control System,Ab-Soul,11-May-12,83,http://dbpedia.org/resource/Control_System,good,http://dbpedia.org/resource/Control_System,
http://www.wikidata.org/entity/Q1809884,320,Escondida,Jolie Holland,27-Apr-04,83,http://dbpedia.org/resource/Escondida_(album),good,http://dbpedia.org/resource/Escondida_(album),http://yago-knowledge.org/resource/Escondida_(album)
http://www.wikidata.org/entity/Q5422788,321,Eyes & Nines,Trash Talk,8-Jun-10,83,http://dbpedia.org/resource/Eyes_&_Nines,good,http://dbpedia.org/resource/Eyes_&_Nines,http://yago-knowledge.org/resource/Eyes_&_Nines
http://www.wikidata.org/entity/Q3738512,322,Faking The Books,Lali Puna,20-Apr-04,83,http://dbpedia.org/resource/Faking_the_Books,good,http://dbpedia.org/resource/Faking_the_Books,http://yago-knowledge.org/resource/Faking_the_Books
http://www.wikidata.org/entity/Q5469365,323,Forever Abomination,Skeletonwitch,11-Oct-11,83,http://dbpedia.org/resource/Forever_Abomination,good,http://dbpedia.org/resource/Forever_Abomination,http://yago-knowledge.org/resource/Forever_Abomination
http://www.wikidata.org/entity/Q3749146,324,Four the Record,Miranda Lambert,1-Nov-11,83,http://dbpedia.org/resource/Four_the_Record,good,http://dbpedia.org/resource/Four_the_Record,http://yago-knowledge.org/resource/Four_the_Record
http://www.wikidata.org/entity/Q3060907,325,Game Theory,The Roots,29-Aug-06,83,http://dbpedia.org/resource/Game_Theory_(album),good,http://dbpedia.org/resource/Game_Theory_(album),http://yago-knowledge.org/resource/Game_Theory_(album)
http://www.wikidata.org/entity/Q2415386,326,Good News For People Who Love Bad News,Modest Mouse,6-Apr-04,83,http://dbpedia.org/resource/Good_News_for_People_Who_Love_Bad_News,good,http://dbpedia.org/resource/Good_News_for_People_Who_Love_Bad_News,http://yago-knowledge.org/resource/Good_News_for_People_Who_Love_Bad_News
http://www.wikidata.org/entity/Q1941202,327,Grinderman 2,Grinderman,14-Sep-10,83,http://dbpedia.org/resource/Grinderman_2,good,http://dbpedia.org/resource/Grinderman_2,
http://www.wikidata.org/entity/Q1941202,328,Grinderman,Grinderman,10-Apr-07,83,http://dbpedia.org/resource/Grinderman_2,good,http://dbpedia.org/resource/Grinderman_2,
http://www.wikidata.org/entity/Q5659335,329,Harmonicraft,Torche,24-Apr-12,83,http://dbpedia.org/resource/Harmonicraft,good,http://dbpedia.org/resource/Harmonicraft,http://yago-knowledge.org/resource/Harmonicraft
http://www.wikidata.org/entity/Q1607712,330,Her Majesty The Decemberists,The Decemberists,9-Sep-03,83,http://dbpedia.org/resource/Her_Majesty_the_Decemberists,good,http://dbpedia.org/resource/Her_Majesty_the_Decemberists,http://yago-knowledge.org/resource/Her_Majesty_the_Decemberists
http://www.wikidata.org/entity/Q1933719,331,"Hot Sauce Committee, Pt. 2",Beastie Boys,3-May-11,83,http://dbpedia.org/resource/Hot_Sauce_Committee_Part_Two,good,http://dbpedia.org/resource/Hot_Sauce_Committee_Part_Two,http://yago-knowledge.org/resource/Hot_Sauce_Committee_Part_Two
http://www.wikidata.org/entity/Q5976053,332,I Am Shelby Lynne,Shelby Lynne,25-Jan-00,83,http://dbpedia.org/resource/I_Am_Shelby_Lynne,good,http://dbpedia.org/resource/I_Am_Shelby_Lynne,http://yago-knowledge.org/resource/I_Am_Shelby_Lynne
http://www.wikidata.org/entity/Q5988828,333,Idiology,Mouse on Mars,24-Apr-01,83,http://dbpedia.org/resource/Idiology,good,http://dbpedia.org/resource/Idiology,http://yago-knowledge.org/resource/Idiology
http://www.wikidata.org/entity/Q16994733,334,Ill Manors,Plan B,21-Aug-12,83,http://dbpedia.org/resource/Ill_Manors_(album),good,http://dbpedia.org/resource/Ill_Manors_(album),
http://www.wikidata.org/entity/Q6085939,335,Isolation Drills,Guided by Voices,3-Apr-01,83,http://dbpedia.org/resource/Isolation_Drills,good,http://dbpedia.org/resource/Isolation_Drills,http://yago-knowledge.org/resource/Isolation_Drills
http://www.wikidata.org/entity/Q6092043,336,It Still Moves,My Morning Jacket,9-Sep-03,83,http://dbpedia.org/resource/It_Still_Moves,good,http://dbpedia.org/resource/It_Still_Moves,http://yago-knowledge.org/resource/It_Still_Moves
http://www.wikidata.org/entity/Q600787,337,Leucocyte,Esbjorn Svensson Trio,30-Sep-08,83,http://dbpedia.org/resource/Leucocyte_(album),good,http://dbpedia.org/resource/Leucocyte_(album),http://yago-knowledge.org/resource/Leucocyte_(album)
http://www.wikidata.org/entity/Q6547130,338,Like Red On A Rose,Alan Jackson,26-Sep-06,83,http://dbpedia.org/resource/Like_Red_on_a_Rose,good,http://dbpedia.org/resource/Like_Red_on_a_Rose,http://yago-knowledge.org/resource/Like_Red_on_a_Rose
http://www.wikidata.org/entity/Q6558611,339,Lisbon,The Walkmen,14-Sep-10,83,http://dbpedia.org/resource/Lisbon_(album),good,http://dbpedia.org/resource/Lisbon_(album),http://yago-knowledge.org/resource/Lisbon_(album)
http://www.wikidata.org/entity/Q945555,340,Looping State of Mind,The Field,11-Oct-11,83,http://dbpedia.org/resource/Looping_State_of_Mind,good,http://dbpedia.org/resource/Looping_State_of_Mind,http://yago-knowledge.org/resource/Looping_State_of_Mind
http://www.wikidata.org/entity/Q6690368,341,Love Behind The Melody,Raheem DeVaughn,15-Jan-08,83,http://dbpedia.org/resource/Love_Behind_the_Melody,good,http://dbpedia.org/resource/Love_Behind_the_Melody,http://yago-knowledge.org/resource/Love_Behind_the_Melody
http://www.wikidata.org/entity/Q2660849,342,Love Is The Answer,Barbra Streisand,29-Sep-09,83,http://dbpedia.org/resource/Love_Is_the_Answer_(album),good,http://dbpedia.org/resource/Love_Is_the_Answer_(album),http://yago-knowledge.org/resource/Love_Is_the_Answer_(album)
http://www.wikidata.org/entity/Q6691972,343,Love On The Inside,Sugarland,22-Jul-08,83,http://dbpedia.org/resource/Love_on_the_Inside,good,http://dbpedia.org/resource/Love_on_the_Inside,http://yago-knowledge.org/resource/Love_on_the_Inside
http://www.wikidata.org/entity/Q3286404,344,Love vs Money,The-Dream,10-Mar-09,83,http://dbpedia.org/resource/Love_vs._Money,good,http://dbpedia.org/resource/Love_vs._Money,http://yago-knowledge.org/resource/Love_vs._Money
http://www.wikidata.org/entity/Q1932034,345,Food & Liquor,Lupe Fiasco,19-Sep-06,83,http://dbpedia.org/resource/Lupe_Fiasco's_Food_&_Liquor,good,http://dbpedia.org/resource/Lupe_Fiasco's_Food_&_Liquor,http://yago-knowledge.org/resource/Lupe_Fiasco's_Food_&_Liquor
http://www.wikidata.org/entity/Q6737734,346,Majesty Shredding,Superchunk,14-Sep-10,83,http://dbpedia.org/resource/Majesty_Shredding,good,http://dbpedia.org/resource/Majesty_Shredding,http://yago-knowledge.org/resource/Majesty_Shredding
http://www.wikidata.org/entity/Q2744288,347,Midnite Vultures,Beck,16-Nov-99,83,http://dbpedia.org/resource/Midnite_Vultures,good,http://dbpedia.org/resource/Midnite_Vultures,http://yago-knowledge.org/resource/Midnite_Vultures
http://www.wikidata.org/entity/Q1757011,348,Morph The Cat,Donald Fagen,14-Mar-06,83,http://dbpedia.org/resource/Morph_the_Cat,good,http://dbpedia.org/resource/Morph_the_Cat,http://yago-knowledge.org/resource/Morph_the_Cat
http://www.wikidata.org/entity/Q16953708,349,Mountain Soul II,Patty Loveless,29-Sep-09,83,http://dbpedia.org/resource/Mountain_Soul_II,good,http://dbpedia.org/resource/Mountain_Soul_II,http://yago-knowledge.org/resource/Mountain_Soul_II
http://www.wikidata.org/entity/Q959540,350,My Father Will Guide Me Up a Rope to the Sky,Swans,21-Sep-10,83,http://dbpedia.org/resource/My_Father_Will_Guide_Me_up_a_Rope_to_the_Sky,good,http://dbpedia.org/resource/My_Father_Will_Guide_Me_up_a_Rope_to_the_Sky,http://yago-knowledge.org/resource/My_Father_Will_Guide_Me_up_a_Rope_to_the_Sky
http://www.wikidata.org/entity/Q2748612,351,New Amerykah: Part One (4th World War),Erykah Badu,26-Feb-08,83,http://dbpedia.org/resource/New_Amerykah_Part_One_(4th_World_War),good,http://dbpedia.org/resource/New_Amerykah_Part_One_(4th_World_War),
http://www.wikidata.org/entity/Q10336535,352,New Amerykah Part Two: Return of the Ankh,Erykah Badu,30-Mar-10,83,http://dbpedia.org/resource/New_Amerykah_Part_Two_(Return_of_the_Ankh),good,http://dbpedia.org/resource/New_Amerykah_Part_Two_(Return_of_the_Ankh),http://yago-knowledge.org/resource/New_Amerykah_Part_Two_(Return_of_the_Ankh)
http://www.wikidata.org/entity/Q289066,353,"Nostalgia, Ultra.",Frank Ocean,18-Feb-11,83,"http://dbpedia.org/resource/Nostalgia,_Ultra",good,"http://dbpedia.org/resource/Nostalgia,_Ultra","http://yago-knowledge.org/resource/Nostalgia,_Ultra"
http://www.wikidata.org/entity/Q286217,354,obZen,Meshuggah,11-Mar-08,83,http://dbpedia.org/resource/ObZen,good,http://dbpedia.org/resource/ObZen,http://yago-knowledge.org/resource/ObZen
http://www.wikidata.org/entity/Q2470965,355,One Kind Favor,B.B. King,26-Aug-08,83,http://dbpedia.org/resource/One_Kind_Favor,good,http://dbpedia.org/resource/One_Kind_Favor,http://yago-knowledge.org/resource/One_Kind_Favor
,356,Look Around the Corner,Alice Russell,2-Apr-12,83,http://dbpedia.org/resource/Quantic_&_Alice_Russell:_Look_Around_The_Corner,good,http://dbpedia.org/resource/Quantic_&_Alice_Russell:_Look_Around_the_Corner,
http://www.wikidata.org/entity/Q7300843,357,Real Animal,Alejandro Escovedo,24-Jun-08,83,http://dbpedia.org/resource/Real_Animal,good,http://dbpedia.org/resource/Real_Animal,http://yago-knowledge.org/resource/Real_Animal
